NSID	GRIDID	HHCAT	W9SEX	W9ALIVE	W9PRES	W9RELTOKEY	W9LVDYM	W9LVDYY	W9WHNMOM	W9WHNMOY	W9SLVYM	W9SLVYY	W9DOBM	W9DOBY	W9RAGE	W9GRIDFLAG
NS21984C	27	3	1	1	1	4	-1	-1	-1	-1	12	2016	12	2016	5	0
NS21985D	41	5	2	1	1	9	-1	-1	-1	-1	4	1990	10	1968	54	0
NS21985D	42	5	1	1	1	9	-1	-1	-1	-1	4	1990	5	1965	57	0
NS21986E	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	5	1955	68	0
NS21986E	32	4	1	1	1	14	-1	-1	-1	-1	-1	-1	7	1982	41	0
NS21993W	2	1	2	1	1	3	-1	-1	-1	-1	1	2018	8	1990	32	0
NS21993W	31	4	1	1	2	22	-1	-1	1	2018	-1	-1	-8	-8	-8	0
NS21993W	32	4	2	1	2	22	-1	-1	1	2018	-1	-1	-8	-8	-8	0
NS21993W	33	4	2	1	2	22	-1	-1	1	2018	-1	-1	-8	-8	-8	0
NS21999C	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	7	1992	30	0
NS21999C	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	4	2014	8	0
NS21999C	13	2	1	1	1	4	-1	-1	-1	-1	-1	-1	2	2016	6	0
NS21999C	26	3	1	1	1	4	-1	-1	-1	-1	3	2020	3	2020	2	0
NS21999C	27	3	1	1	1	4	-1	-1	-1	-1	12	2021	12	2021	1	0
NS21999C	34	4	1	2	2	9	8	2021	-8	-8	-1	-1	4	1954	68	0
NS21999C	35	4	2	1	1	9	-1	-1	-1	-1	-1	-1	5	1960	62	0
NS21999C	36	4	2	1	2	14	-1	-1	2	2022	-1	-1	7	1988	34	0
NS21999C	37	4	2	1	2	14	-1	-1	5	2022	-1	-1	6	2001	21	0
NS22000S	2	1	1	1	1	3	-1	-1	-1	-1	10	2018	4	1989	33	0
NS22000S	31	4	1	1	2	9	-1	-1	10	2018	-1	-1	6	1962	60	0
NS22000S	32	4	2	1	2	9	-1	-1	10	2018	-1	-1	12	1968	54	0
NS22000S	33	4	2	1	2	14	-1	-1	10	2018	-1	-1	3	1996	26	0
NS22000S	34	4	1	1	2	14	-1	-1	10	2018	-1	-1	11	2001	21	0
NS22002V	2	1	2	1	1	3	-1	-1	-1	-1	11	2017	7	1993	29	0
NS22002V	26	3	2	1	1	4	-1	-1	-1	-1	1	2020	1	2020	3	0
NS22004X	1	1	1	1	2	29	-1	-1	4	2018	-1	-1	6	1989	32	0
NS22005Y	2	1	2	1	1	3	-1	-1	-1	-1	4	2018	11	1989	33	0
NS22005Y	31	4	2	1	2	9	-1	-1	11	2017	-1	-1	8	1953	69	0
NS22006Z	41	5	2	1	1	9	-1	-1	-1	-1	2	1990	6	1990	32	0
NS22006Z	42	5	2	1	1	9	-1	-1	-1	-1	3	2014	6	1990	32	0
NS22012P	3	1	1	1	1	3	-1	-1	-1	-1	8	2021	11	1993	29	0
NS22012P	31	4	2	1	2	24	-1	-1	-8	-8	-1	-1	-8	-8	-8	0
NS22014R	2	1	1	1	1	1	-1	-1	-1	-1	5	2020	10	1983	38	0
NS22014R	26	3	2	1	1	4	-1	-1	-1	-1	2	2021	2	2021	1	0
NS22017V	1	1	1	1	2	29	-1	-1	7	2020	-1	-1	3	1980	42	0
NS22017V	41	5	1	1	1	10	-1	-1	-1	-1	7	2020	12	1956	66	0
NS22017V	42	5	2	1	1	10	-1	-1	-1	-1	7	2020	12	1955	67	0
NS22020G	11	2	1	1	1	4	-1	-1	-1	-1	-1	-1	1	2012	10	0
NS22020G	32	4	2	1	1	9	-1	-1	-1	-1	-1	-1	9	1989	32	0
NS22020G	33	4	1	1	1	9	-1	-1	-1	-1	-1	-1	11	1955	66	0
NS22020G	34	4	1	1	2	14	-1	-1	-8	2016	-1	-1	-8	-8	-8	0
NS22021H	2	1	2	1	1	3	-1	-1	-1	-1	1	2013	5	1992	30	0
NS22021H	26	3	2	1	1	4	-1	-1	-1	-1	7	2012	7	2012	10	0
NS22021H	27	3	2	1	1	4	-1	-1	-1	-1	5	2014	5	2014	8	0
NS22021H	28	3	1	1	1	4	-1	-1	-1	-1	10	2016	10	2016	6	0
NS22021H	29	3	2	1	1	4	-1	-1	-1	-1	8	2020	8	2020	2	0
NS22021H	30	3	2	1	2	4	-1	-1	-8	-8	-1	-1	8	2010	12	0
NS22023K	2	1	1	1	1	3	-1	-1	-1	-1	3	2021	2	1984	38	0
NS22024L	2	1	2	1	1	1	-1	-1	-1	-1	9	2014	5	1989	34	0
NS22024L	26	3	1	1	1	4	-1	-1	-1	-1	-9	-9	-9	-9	-9	0
NS22024L	27	3	-9	1	1	4	-1	-1	-1	-1	-9	-9	-9	-9	-9	0
NS22025M	1	1	2	1	2	29	-1	-1	8	2016	-1	-1	2	1992	30	0
NS22025M	2	1	2	1	1	3	-1	-1	-1	-1	6	2017	6	1996	26	0
NS22025M	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	11	2013	9	0
NS22025M	13	2	2	1	1	4	-1	-1	-1	-1	-1	-1	9	2015	7	0
NS22027P	11	2	2	1	1	4	-1	-1	-1	-1	-1	-1	5	2010	12	0
NS22027P	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	2	2015	7	0
NS22028Q	2	1	2	1	1	1	-1	-1	-1	-1	8	2014	10	1986	36	0
NS22028Q	26	3	1	1	1	4	-1	-1	-1	-1	12	2019	12	2019	3	0
NS22028Q	27	3	2	1	1	4	-1	-1	-1	-1	8	2022	8	2022	1	0
NS22033E	2	1	1	1	1	1	-1	-1	-1	-1	11	2016	-8	-8	34	0
NS22033E	26	3	2	1	1	4	-1	-1	-1	-1	-9	-9	-9	-9	1	0
NS22034F	2	1	2	1	1	3	-1	-1	-1	-1	11	2021	11	1996	25	0
NS22034F	41	5	1	1	1	24	-1	-1	-1	-1	2	2020	4	1991	31	0
NS22035G	1	1	2	1	2	29	-1	-1	7	2017	-1	-1	12	1992	29	0
NS22036H	2	1	1	1	1	1	-1	-1	-1	-1	12	2019	7	1986	36	0
NS22036H	31	4	2	1	2	9	-1	-1	12	2019	-1	-1	10	1964	58	0
NS22036H	32	4	1	1	2	9	-1	-1	12	2019	-1	-1	4	1961	61	0
NS22039L	1	1	2	1	1	3	-1	-1	-1	-1	-1	-1	7	1991	31	0
NS22039L	26	3	2	1	1	4	-1	-1	-1	-1	8	2021	8	2021	1	0
NS22039L	32	4	1	1	2	9	-1	-1	6	2019	-1	-1	1	1962	61	0
NS22039L	33	4	2	1	2	9	-1	-1	5	2019	-1	-1	5	1964	59	0
NS22039L	34	4	1	1	2	14	-1	-1	5	2019	-1	-1	4	1993	30	0
NS22042Y	31	4	2	1	1	14	-1	-1	-1	-1	-1	-1	6	1987	35	0
NS22042Y	32	4	2	1	2	14	-1	-1	8	2017	-1	-1	5	1988	34	0
NS22042Y	33	4	1	1	1	14	-1	-1	-1	-1	-1	-1	6	1997	25	0
NS22042Y	34	4	2	1	1	9	-1	-1	-1	-1	-1	-1	6	1965	57	0
NS22043Z	2	1	1	1	1	3	-1	-1	-1	-1	4	2015	2	1984	38	0
NS22044A	2	1	2	1	1	3	-1	-1	-1	-1	5	2016	1	1993	29	0
NS22044A	26	3	1	1	1	4	-1	-1	-1	-1	9	2016	9	2016	6	0
NS22046C	2	1	1	1	1	3	-1	-1	-1	-1	6	2010	7	1988	34	0
NS22046C	26	3	1	1	1	4	-1	-1	-1	-1	9	2007	9	2007	15	0
NS22046C	27	3	2	1	1	4	-1	-1	-1	-1	2	2013	2	2013	9	0
NS22046C	28	3	2	1	1	4	-1	-1	-1	-1	9	2015	9	2015	7	0
NS22047D	41	5	1	1	1	9	-1	-1	-1	-1	-9	-9	1	1962	60	0
NS22047D	42	5	2	1	1	14	-1	-1	-1	-1	-9	-9	9	1992	30	0
NS22047D	43	5	2	1	1	9	-1	-1	-1	-1	-9	-9	-9	-9	56	0
NS22047D	44	5	1	1	1	9	-1	-1	-1	-1	-9	-9	-9	-9	-9	0
NS22048E	2	1	1	1	1	1	-1	-1	-1	-1	6	2016	3	1989	33	0
NS22048E	31	4	2	2	2	9	8	2018	-8	-8	-1	-1	4	1954	68	0
NS22048E	32	4	1	1	2	14	-1	-1	6	2016	-1	-1	6	1995	26	0
NS22055W	31	4	2	1	1	14	-1	-1	-1	-1	-1	-1	2	1982	40	0
NS22055W	32	4	1	1	1	14	-1	-1	-1	-1	-1	-1	7	1992	29	0
NS22059A	2	1	2	1	1	1	-1	-1	-1	-1	1	2019	10	1989	33	0
NS22059A	26	3	2	1	1	4	-1	-1	-1	-1	7	2021	7	2021	1	0
NS22060K	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	9	1990	32	0
NS22060K	26	3	1	1	1	4	-1	-1	-1	-1	10	2020	10	2020	2	0
NS22061L	1	1	1	1	1	3	-1	-1	-1	-1	-1	-1	5	1988	33	0
NS22064P	2	1	1	1	1	3	-1	-1	-1	-1	2	2018	3	1989	33	0
NS22064P	11	2	1	1	1	4	-1	-1	-1	-1	-1	-1	8	2011	11	0
NS22064P	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	7	2014	8	0
NS22064P	33	4	1	1	2	9	-1	-1	2	2018	-1	-1	-8	-8	-8	0
NS22064P	34	4	2	1	2	9	-1	-1	2	2018	-1	-1	-8	-8	-8	0
NS22064P	35	4	2	1	2	14	-1	-1	2	2018	-1	-1	-8	-8	-8	0
NS22064P	36	4	2	1	2	14	-1	-1	2	2018	-1	-1	-8	-8	-8	0
NS22067S	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	9	1991	30	0
NS22067S	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	11	2007	14	0
NS22067S	13	2	1	1	1	4	-1	-1	-1	-1	-1	-1	9	2009	12	0
NS22067S	14	2	2	1	1	4	-1	-1	-1	-1	-1	-1	9	2013	8	0
NS22073H	2	1	2	1	1	1	-1	-1	-1	-1	3	2017	3	1990	32	0
NS22073H	26	3	1	1	1	4	-1	-1	-1	-1	8	2019	8	2019	2	0
NS22074J	1	1	2	1	1	3	-1	-1	-1	-1	-1	-1	12	1989	33	0
NS22074J	26	3	2	1	1	4	-1	-1	-1	-1	3	2017	3	2017	5	0
NS22075K	2	1	2	1	1	1	-1	-1	-1	-1	8	2013	7	1990	32	0
NS22079P	31	4	2	1	2	9	-1	-1	3	2022	-1	-1	3	1960	62	0
NS22079P	32	4	1	1	2	9	-1	-1	3	2022	-1	-1	7	1954	67	0
NS22084D	26	3	1	1	1	4	-1	-1	-1	-1	10	2021	10	2021	1	0
NS22084D	41	5	2	1	1	9	-1	-1	-1	-1	6	1990	4	1955	67	0
NS22084D	42	5	2	1	1	14	-1	-1	-1	-1	3	1998	3	1998	24	0
NS22086F	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	10	1987	34	0
NS22086F	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	3	2015	7	0
NS22086F	26	3	2	1	1	4	-1	-1	-1	-1	12	2020	12	2020	1	0
NS22088H	2	1	1	1	1	1	-1	-1	-1	-1	6	2017	3	1988	35	0
NS22088H	26	3	1	1	1	4	-1	-1	-1	-1	5	2019	5	2019	3	0
NS22088H	27	3	2	1	1	4	-1	-1	-1	-1	7	2021	7	2021	1	0
NS22090T	26	3	1	1	2	4	-1	-1	10	2018	-1	-1	11	2017	5	0
NS22090T	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	8	1962	60	0
NS22090T	32	4	1	1	1	14	-1	-1	-1	-1	-1	-1	1	1996	26	0
NS22090T	33	4	1	1	1	14	-1	-1	-1	-1	-1	-1	1	1996	26	0
NS22092W	31	4	1	1	2	9	-1	-1	6	2016	-1	-1	4	1959	63	0
NS22092W	32	4	1	1	2	14	-1	-1	6	2016	-1	-1	4	1994	28	0
NS22095Z	2	1	2	1	1	3	-1	-1	-1	-1	7	2016	4	1992	30	0
NS22096A	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	10	1986	35	0
NS22096A	26	3	2	1	1	4	-1	-1	-1	-1	4	2020	4	2020	2	0
NS22097B	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	7	1988	34	0
NS22097B	26	3	1	1	1	4	-1	-1	-1	-1	11	2021	11	2021	1	0
NS22100V	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	7	1990	32	0
NS22100V	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	4	2012	10	0
NS22100V	26	3	2	1	1	4	-1	-1	-1	-1	10	2016	10	2016	6	0
NS22103Y	11	2	2	1	1	4	-1	-1	-1	-1	-1	-1	10	2010	12	0
NS22103Y	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	7	2015	7	0
NS22103Y	33	4	1	1	2	14	-1	-1	11	2017	-1	-1	9	2001	21	0
NS22103Y	34	4	1	1	2	20	-1	-1	11	2017	-1	-1	9	2003	19	0
NS22103Y	35	4	1	1	2	14	-1	-1	11	2017	-1	-1	4	2007	15	0
NS22104Z	2	1	1	1	1	3	-1	-1	-1	-1	1	2020	11	1990	32	0
NS22106B	1	1	2	1	1	3	-1	-1	-1	-1	-1	-1	4	1991	31	0
NS22106B	32	4	2	1	2	9	-1	-1	5	2017	-1	-1	-8	-8	-8	0
NS22106B	33	4	1	1	2	14	-1	-1	5	2017	-1	-1	-8	-8	-8	0
NS22109E	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	12	1989	33	0
NS22109E	26	3	1	1	1	4	-1	-1	-1	-1	7	2017	7	2017	5	0
NS22109E	27	3	1	1	1	4	-1	-1	-1	-1	1	2021	1	2021	1	0
NS22116W	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	7	1986	36	0
NS22116W	26	3	1	1	1	4	-1	-1	-1	-1	3	2022	3	2022	0	0
NS22117X	2	1	2	1	1	3	-1	-1	-1	-1	7	2015	10	1974	48	0
NS22121K	41	5	2	1	1	9	-1	-1	-1	-1	5	1990	4	1964	58	0
NS22121K	42	5	1	1	1	14	-1	-1	-1	-1	-8	1998	10	1997	24	0
NS22125P	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	11	1990	31	0
NS22125P	26	3	-9	1	1	4	-1	-1	-1	-1	9	2018	9	2018	3	0
NS22125P	27	3	-9	1	1	4	-1	-1	-1	-1	9	2018	9	2018	3	0
NS22125P	32	4	1	1	1	9	-1	-1	-1	-1	-1	-1	5	1961	60	0
NS22125P	33	4	2	1	2	9	-1	-1	-8	2021	-1	-1	-8	-8	-8	0
NS22125P	34	4	1	1	1	14	-1	-1	-1	-1	-1	-1	10	1987	34	0
NS22125P	35	4	2	1	1	18	-1	-1	-1	-1	-1	-1	7	1998	23	0
NS22128S	31	4	1	1	1	9	-1	-1	-1	-1	-1	-1	5	1953	69	0
NS22129T	41	5	2	1	1	22	-1	-1	-1	-1	9	2019	8	1986	36	0
NS22133G	2	1	2	1	1	1	-1	-1	-1	-1	8	2020	6	1994	28	0
NS22134H	26	3	2	1	2	4	-1	-1	12	2020	-1	-1	8	2019	2	0
NS22134H	27	3	1	1	2	4	-1	-1	1	2021	-1	-1	9	2020	1	0
NS22134H	28	3	2	1	1	7	-1	-1	-1	-1	6	2022	4	2012	10	0
NS22134H	29	3	2	1	1	7	-1	-1	-1	-1	6	2022	3	2013	9	0
NS22134H	31	4	1	1	1	14	-1	-1	-1	-1	-1	-1	2	2001	21	0
NS22134H	32	4	2	1	1	9	-1	-1	-1	-1	-1	-1	12	1960	61	0
NS22134H	33	4	1	1	1	9	-1	-1	-1	-1	-1	-1	2	1960	62	0
NS22137L	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	1	1981	42	0
NS22138M	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	9	1990	31	0
NS22138M	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	2	2015	7	1
NS22138M	27	3	2	1	1	4	-1	-1	-1	-1	8	2019	8	2019	3	0
NS22139N	1	1	1	1	1	3	-1	-1	-1	-1	-1	-1	10	1989	33	0
NS22139N	26	3	2	1	1	4	-1	-1	-1	-1	9	2016	9	2016	6	0
NS22139N	27	3	2	1	1	4	-1	-1	-1	-1	11	2018	11	2018	3	0
NS22139N	28	3	2	1	1	4	-1	-1	-1	-1	5	2020	5	2020	2	0
NS22139N	29	3	2	1	2	6	-1	-1	-8	-8	-1	-1	6	2004	18	0
NS22139N	32	4	2	1	2	9	-1	-1	8	2016	-1	-1	7	1962	60	0
NS22141Z	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	11	1985	36	0
NS22141Z	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	10	2014	8	0
NS22141Z	26	3	1	1	1	4	-1	-1	-1	-1	9	2016	9	2016	6	0
NS22142A	2	1	1	1	1	2	-1	-1	-1	-1	10	2019	10	1985	36	0
NS22142A	11	2	2	1	1	4	-1	-1	-1	-1	-1	-1	5	2011	10	0
NS22142A	26	3	1	1	1	6	-1	-1	-1	-1	9	2018	3	2007	15	0
NS22142A	27	3	2	1	1	6	-1	-1	-1	-1	9	2018	10	2010	11	0
NS22142A	28	3	2	1	1	4	-1	-1	-1	-1	3	2020	3	2020	2	0
NS22142A	32	4	2	1	2	9	-1	-1	10	2019	-1	-1	9	1960	61	0
NS22142A	33	4	1	1	2	9	-1	-1	10	2019	-1	-1	6	1958	63	0
NS22147F	3	1	2	1	1	3	-1	-1	-1	-1	10	2021	1	1995	28	0
NS22153W	26	3	2	1	1	4	-1	-1	-1	-1	8	2022	8	2022	0	0
NS22153W	41	5	2	1	1	28	-1	-1	-1	-1	9	2020	12	1998	23	0
NS22153W	42	5	2	1	1	9	-1	-1	-1	-1	2	1990	8	1969	53	0
NS22153W	43	5	1	1	1	9	-1	-1	-1	-1	4	1994	6	1962	60	0
NS22157A	1	1	2	1	1	3	-1	-1	-1	-1	-1	-1	1	1984	39	0
NS22158B	2	1	2	1	1	1	-1	-1	-1	-1	7	2015	3	1986	36	0
NS22158B	26	3	2	1	1	4	-1	-1	-1	-1	5	2021	5	2021	1	0
NS22163Q	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	1	1991	31	0
NS22163Q	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	7	2011	11	0
NS22163Q	13	2	2	1	1	4	-1	-1	-1	-1	-1	-1	6	2014	8	0
NS22163Q	26	3	1	1	1	4	-1	-1	-1	-1	1	2017	1	2017	5	0
NS22165S	2	1	1	1	1	3	-1	-1	-1	-1	10	2019	2	1988	34	0
NS22168W	2	1	2	1	1	3	-1	-1	-1	-1	11	2012	-8	-8	28	0
NS22168W	26	3	1	1	1	4	-1	-1	-1	-1	3	2012	3	2012	11	0
NS22170G	41	5	1	1	1	22	-1	-1	-1	-1	6	2016	3	1962	60	0
NS22173K	26	3	1	1	1	4	-1	-1	-1	-1	12	2022	12	2022	0	0
NS22173K	41	5	2	1	1	9	-1	-1	-1	-1	11	1989	1	1963	60	0
NS22174L	2	1	1	1	1	3	-1	-1	-1	-1	3	2017	6	1988	34	0
NS22174L	26	3	1	1	1	4	-1	-1	-1	-1	9	2021	9	2021	1	0
NS22174L	31	4	2	1	2	9	-1	-1	3	2017	-1	-1	6	1962	60	0
NS22175M	2	1	1	1	1	1	-1	-1	-1	-1	5	2018	11	1987	34	0
NS22175M	11	2	1	1	1	4	-1	-1	-1	-1	-1	-1	7	2012	9	0
NS22175M	26	3	1	1	1	4	-1	-1	-1	-1	4	2019	4	2019	3	0
NS22175M	27	3	1	1	1	4	-1	-1	-1	-1	7	2021	7	2021	0	0
NS22176N	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	4	1989	33	0
NS22176N	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	8	2010	12	0
NS22176N	13	2	2	1	1	4	-1	-1	-1	-1	-1	-1	12	2012	10	0
NS22178Q	26	3	2	1	1	4	-1	-1	-1	-1	11	2019	11	2019	3	0
NS22178Q	27	3	1	1	1	4	-1	-1	-1	-1	11	2022	11	2022	0	0
NS22179R	2	1	1	1	1	3	-1	-1	-1	-1	8	2018	11	1982	40	0
NS22179R	26	3	1	1	1	4	-1	-1	-1	-1	4	2020	4	2020	3	0
NS22179R	27	3	1	1	1	4	-1	-1	-1	-1	1	2023	1	2023	0	0
NS22180B	1	1	1	1	2	1	-1	-1	1	2022	-1	-1	10	1988	34	0
NS22180B	26	3	2	1	1	4	-1	-1	-1	-1	3	2020	3	2020	2	0
NS22180B	27	3	1	1	1	4	-1	-1	-1	-1	9	2022	9	2022	0	0
NS22182D	2	1	2	1	1	2	-1	-1	-1	-1	3	2016	4	1992	30	0
NS22182D	26	3	2	1	1	4	-1	-1	-1	-1	12	2018	12	2018	3	0
NS22182D	27	3	2	1	1	4	-1	-1	-1	-1	8	2022	8	2022	0	0
NS22183E	2	1	2	1	1	1	-1	-1	-1	-1	4	2016	7	1987	35	0
NS22183E	26	3	1	1	1	4	-1	-1	-1	-1	10	2021	10	2021	1	0
NS22183E	31	4	1	1	2	22	-1	-1	4	2016	-1	-1	5	1985	37	0
NS22185G	2	1	1	1	1	3	-1	-1	-1	-1	9	2020	10	1974	48	0
NS22185G	26	3	1	1	1	4	-1	-1	-1	-1	12	2022	12	2022	0	0
NS22187J	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	11	1988	33	0
NS22195B	2	1	2	1	1	3	-1	-1	-1	-1	3	2016	2	1991	31	0
NS22195B	31	4	2	1	2	9	-1	-1	3	2016	-1	-1	4	1960	62	0
NS22195B	32	4	1	1	2	9	-1	-1	3	2016	-1	-1	2	1949	73	0
NS22197D	2	1	1	1	1	3	-1	-1	-1	-1	8	2018	5	1992	30	0
NS22197D	26	3	1	1	1	4	-1	-1	-1	-1	6	2021	6	2021	1	0
NS22197D	31	4	2	1	2	9	-1	-1	8	2018	-1	-1	7	1957	65	0
NS22197D	32	4	1	1	2	9	-1	-1	8	2018	-1	-1	4	1949	73	0
NS22201Y	26	3	1	1	2	4	-1	-1	-8	-8	-1	-1	8	2013	9	0
NS22201Y	27	3	2	1	2	4	-1	-1	-8	-8	-1	-1	10	2015	7	0
NS22201Y	28	3	1	1	2	4	-1	-1	-8	-8	-1	-1	5	2017	5	0
NS22202Z	2	1	1	1	1	1	-1	-1	-1	-1	11	2015	2	1989	33	0
NS22202Z	26	3	2	1	1	4	-1	-1	-1	-1	11	2016	11	2016	6	0
NS22203A	2	1	2	1	1	1	-1	-1	-1	-1	3	2013	-8	-8	33	0
NS22203A	26	3	2	1	1	4	-1	-1	-1	-1	-9	-9	-9	-9	1	0
NS22204B	1	1	1	1	2	29	-1	-1	12	2015	-1	-1	4	1982	40	0
NS22204B	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	7	2009	13	0
NS22207E	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	7	1945	76	0
NS22207E	32	4	1	2	2	9	7	2017	-8	-8	-1	-1	-8	-8	-8	0
NS22207E	33	4	2	1	2	18	-1	-1	1	2017	-1	-1	12	1979	42	0
NS22207E	34	4	1	1	2	14	-1	-1	1	2017	-1	-1	9	1973	48	0
NS22207E	35	4	1	1	2	20	-1	-1	1	2017	-1	-1	12	2012	9	0
NS22207E	36	4	2	1	2	20	-1	-1	1	2017	-1	-1	12	2015	6	0
NS22213V	2	1	1	1	1	3	-1	-1	-1	-1	7	2017	5	1987	35	0
NS22213V	26	3	1	1	1	4	-1	-1	-1	-1	7	2020	7	2020	2	0
NS22213V	31	4	2	1	2	9	-1	-1	9	2016	-1	-1	-8	-8	-8	0
NS22213V	32	4	1	1	2	9	-1	-1	9	2016	-1	-1	-8	-8	-8	0
NS22220L	2	1	1	1	1	3	-1	-1	-1	-1	5	2021	2	1990	32	0
NS22223P	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	9	1988	34	0
NS22223P	12	2	1	1	2	4	-1	-1	9	2009	-1	-1	8	2009	13	0
NS22225R	11	2	1	1	1	4	-1	-1	-1	-1	-1	-1	9	2008	14	0
NS22225R	13	2	1	1	1	6	-1	-1	-1	-1	-1	-1	9	2008	14	0
NS22225R	32	4	2	1	2	9	-1	-1	10	2019	-1	-1	6	1959	63	0
NS22225R	34	4	1	1	2	14	-1	-1	10	2019	-1	-1	11	1979	42	0
NS22225R	35	4	1	1	2	20	-1	-1	10	2019	-1	-1	9	2012	10	0
NS22225R	36	4	1	1	2	20	-1	-1	10	2019	-1	-1	9	2012	10	0
NS22228V	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	7	1988	34	0
NS22228V	26	3	1	1	1	4	-1	-1	-1	-1	6	2019	6	2019	3	0
NS22228V	27	3	2	1	1	4	-1	-1	-1	-1	8	2021	8	2021	1	0
NS22229W	2	1	1	1	1	1	-1	-1	-1	-1	12	2016	11	1986	36	0
NS22229W	26	3	1	1	1	4	-1	-1	-1	-1	11	2020	11	2020	2	0
NS22229W	27	3	2	1	1	4	-1	-1	-1	-1	1	2023	1	2023	0	0
NS22231G	11	2	1	1	1	4	-1	-1	-1	-1	-1	-1	12	2010	11	0
NS22231G	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	4	2015	7	0
NS22231G	26	3	2	1	1	4	-1	-1	-1	-1	6	2022	6	2022	0	0
NS22235L	2	1	2	1	1	1	-1	-1	-1	-1	3	2017	6	1990	32	0
NS22235L	31	4	1	1	2	9	-1	-1	3	2017	-1	-1	-8	-8	-8	0
NS22235L	32	4	2	1	2	9	-1	-1	3	2017	-1	-1	-8	-8	-8	0
NS22237N	2	1	2	1	1	1	-1	-1	-1	-1	7	2019	2	1994	28	0
NS22237N	26	3	2	1	1	4	-1	-1	-1	-1	8	2021	8	2021	0	0
NS22237N	31	4	1	1	1	9	-1	-1	-1	-1	-1	-1	7	1963	58	0
NS22237N	32	4	2	1	1	9	-1	-1	-1	-1	-1	-1	8	1967	54	0
NS22237N	33	4	1	1	1	14	-1	-1	-1	-1	-1	-1	8	1996	25	0
NS22237N	34	4	1	1	1	14	-1	-1	-1	-1	-1	-1	8	1996	25	0
NS22237N	35	4	1	1	1	14	-1	-1	-1	-1	-1	-1	7	2002	19	0
NS22239Q	41	5	1	1	1	9	-1	-1	-1	-1	11	1989	3	1959	63	0
NS22239Q	42	5	2	1	1	9	-1	-1	-1	-1	11	1989	8	1969	53	0
NS22239Q	43	5	1	1	1	14	-1	-1	-1	-1	11	1989	8	1988	34	0
NS22239Q	44	5	2	1	1	14	-1	-1	-1	-1	7	1992	7	1992	30	0
NS22239Q	45	5	2	1	1	14	-1	-1	-1	-1	11	1996	11	1996	25	0
NS22241B	26	3	1	1	1	4	-1	-1	-1	-1	7	2017	7	2017	5	0
NS22241B	41	5	2	1	1	14	-1	-1	-1	-1	10	1999	6	2001	21	0
NS22241B	42	5	2	1	1	9	-1	-1	-1	-1	10	1999	4	1962	60	0
NS22242C	1	1	1	1	1	3	-1	-1	-1	-1	-1	-1	6	1986	35	0
NS22242C	26	3	1	1	1	4	-1	-1	-1	-1	6	2019	6	2019	2	0
NS22244E	2	1	1	1	1	1	-1	-1	-1	-1	10	2020	4	1990	32	0
NS22244E	31	4	2	1	2	22	-1	-1	9	2017	-1	-1	11	1987	35	0
NS22245F	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	2	1995	27	0
NS22245F	32	4	1	1	1	14	-1	-1	-1	-1	-1	-1	2	1984	38	1
NS22246G	41	5	1	1	1	9	-1	-1	-1	-1	5	2022	7	1959	62	0
NS22246G	42	5	2	1	1	9	-1	-1	-1	-1	5	2022	9	1955	66	0
NS22247H	2	1	1	1	1	1	-1	-1	-1	-1	7	2017	5	1990	32	0
NS22248J	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	11	1988	33	0
NS22248J	26	3	2	1	1	4	-1	-1	-1	-1	1	2017	1	2017	5	0
